000001	XSHG	6119
000002	XSHG	6115
000003	XSHG	5813
000004	XSHG	5078
000005	XSHG	5079
000006	XSHG	5076
000007	XSHG	5075
000008	XSHG	5078
000009	XSHG	1251
000010	XSHG	4735
000011	XSHG	3731
000012	XSHG	3137
000013	XSHG	3069
000015	XSHG	2683
000016	XSHG	2926
000017	XSHG	2441
000018	XSHG	1973
000019	XSHG	1958
000020	XSHG	2082
000021	XSHG	1787
000022	XSHG	1743
000023	XSHG	1633
000025	XSHG	1725
000026	XSHG	1725
000027	XSHG	1725
000028	XSHG	1708
000029	XSHG	1708
000030	XSHG	1708
000031	XSHG	1708
000032	XSHG	1708
000033	XSHG	1708
000034	XSHG	1708
000035	XSHG	1708
000036	XSHG	1708
000037	XSHG	1708
000038	XSHG	1708
000039	XSHG	1708
000040	XSHG	1708
000041	XSHG	1708
000042	XSHG	1657
000043	XSHG	1640
000044	XSHG	1592
000045	XSHG	1592
000046	XSHG	1592
000047	XSHG	1592
000048	XSHG	1569
000049	XSHG	1555
000050	XSHG	1226
000051	XSHG	1134
000052	XSHG	979
000053	XSHG	979
000054	XSHG	1468
000055	XSHG	1468
000056	XSHG	1468
000057	XSHG	1470
000058	XSHG	1468
000059	XSHG	1468
000060	XSHG	1468
000061	XSHG	1468
000062	XSHG	1468
000063	XSHG	1446
000064	XSHG	1446
000065	XSHG	1442
000066	XSHG	1390
000067	XSHG	1390
000068	XSHG	1371
000069	XSHG	1371
000070	XSHG	1316
000071	XSHG	1316
000072	XSHG	1316
000073	XSHG	1316
000074	XSHG	1316
000075	XSHG	1316
000076	XSHG	1316
000077	XSHG	1316
000078	XSHG	1316
000079	XSHG	1316
000090	XSHG	1248
000091	XSHG	1167
000092	XSHG	1144
000093	XSHG	1134
000094	XSHG	1144
000095	XSHG	1144
000096	XSHG	1144
000097	XSHG	1134
000098	XSHG	1107
000099	XSHG	1107
000100	XSHG	1107
000101	XSHG	683
000102	XSHG	1121
000103	XSHG	1121
000104	XSHG	1121
000105	XSHG	1121
000106	XSHG	1121
000107	XSHG	1121
000108	XSHG	1121
000109	XSHG	1121
000110	XSHG	1121
000111	XSHG	1121
000112	XSHG	1121
000113	XSHG	1121
000114	XSHG	1071
000115	XSHG	1077
000116	XSHG	707
000117	XSHG	1036
000118	XSHG	1036
000119	XSHG	1036
000120	XSHG	1036
000121	XSHG	1036
000122	XSHG	1036
000123	XSHG	714
000125	XSHG	714
000126	XSHG	998
000128	XSHG	979
000129	XSHG	979
000130	XSHG	979
000131	XSHG	960
000132	XSHG	913
000133	XSHG	913
000134	XSHG	888
000135	XSHG	840
000136	XSHG	840
000137	XSHG	840
000138	XSHG	840
000139	XSHG	813
000141	XSHG	714
000142	XSHG	714
000145	XSHG	888
000146	XSHG	888
000147	XSHG	888
000148	XSHG	888
000149	XSHG	851
000150	XSHG	851
000151	XSHG	851
000152	XSHG	851
000153	XSHG	851
000155	XSHG	851
000158	XSHG	804
000300	XSHG	2623
000801	XSHG	1021
000802	XSHG	1021
000803	XSHG	979
000804	XSHG	979
000805	XSHG	980
000806	XSHG	960
000807	XSHG	955
000808	XSHG	955
000809	XSHG	920
000810	XSHG	920
000811	XSHG	920
000812	XSHG	920
000813	XSHG	920
000814	XSHG	920
000815	XSHG	920
000816	XSHG	920
000817	XSHG	1046
000818	XSHG	920
000819	XSHG	902
000820	XSHG	902
000821	XSHG	851
000822	XSHG	851
000823	XSHG	601
000824	XSHG	851
000825	XSHG	851
000826	XSHG	851
000827	XSHG	804
000828	XSHG	840
000829	XSHG	840
000830	XSHG	840
000831	XSHG	840
